Year,State ANSI,County ANSI,Value
2013,1,109,90.4
2013,1,113,135
2013,5,1,199
2013,5,37,201.6
2013,5,85,197.8
2013,5,95,182.4
2013,5,,188
2013,5,107,187.9
2013,5,117,183.9
2013,5,123,172.4
2013,5,147,167
2013,5,21,191.9
2013,5,31,189.3
2013,5,55,176
2013,5,67,174.7
2013,5,75,167.6
2013,5,93,194.4
2013,5,,182.4
2013,5,145,158.8
2013,5,3,193.2
2013,5,17,184
2013,5,41,193.4
2013,5,43,189.1
2013,5,69,193.5
2013,5,79,188.6
2013,5,71,115.5
2013,5,83,98.1
2013,5,,115.8
2013,6,11,197.5
2013,6,,233.6
2013,6,67,173.9
2013,6,95,201.8
2013,6,101,172.6
2013,6,113,205.5
2013,6,31,217.5
2013,6,47,193.1
2013,6,,174.6
2013,6,77,183.1
2013,6,107,228.2
2013,8,1,61.8
2013,8,17,101.8
2013,8,61,59.6
2013,8,63,95.7
2013,8,73,32.6
2013,8,,70.3
2013,8,95,122.2
2013,8,125,186.8
2013,8,69,132
2013,8,75,129.9
2013,8,87,168.6
2013,8,,112
2013,8,115,117.4
2013,8,123,162.2
2013,8,,177.9
2013,10,1,171.4
2013,10,3,158
2013,10,5,165
2013,13,23,173
2013,13,91,177
2013,13,167,159
2013,13,175,144.6
2013,13,209,177.3
2013,13,,166.9
2013,13,225,172.3
2013,13,235,191
2013,13,303,197.2
2013,13,31,140.6
2013,13,33,191.1
2013,13,43,165
2013,13,103,83.8
2013,13,107,156.1
2013,13,163,178.6
2013,13,165,165.6
2013,13,,108.9
2013,13,251,164
2013,13,85,133.6
2013,13,139,128
2013,13,,102.2
2013,13,311,160.3
2013,13,119,171.4
2013,13,147,173.8
2013,13,,128.3
2013,13,15,166.7
2013,13,115,179.2
2013,13,129,110.3
2013,13,,134.1
2013,13,233,125.3
2013,13,3,148.7
2013,13,17,176.1
2013,13,27,191.6
2013,13,69,170.7
2013,13,71,199
2013,13,75,183.9
2013,13,81,189.1
2013,13,93,188
2013,13,101,198.2
2013,13,155,196.9
2013,13,161,192.4
2013,13,185,175.6
2013,13,,158.8
2013,13,277,171.7
2013,13,287,197.9
2013,13,315,203.5
2013,13,321,191.1
2013,13,1,200
2013,13,5,150
2013,13,,133
2013,13,229,139.6
2013,13,267,179.4
2013,13,279,148.5
2013,13,299,164.5
2013,13,7,188.5
2013,13,37,208.3
2013,13,61,190
2013,13,87,199.9
2013,13,95,195.7
2013,13,99,186.2
2013,13,131,159.9
2013,13,201,171.7
2013,13,205,195.7
2013,13,,156.2
2013,13,243,192.6
2013,13,253,194.9
2013,13,261,182.8
2013,13,273,148.6
2013,13,193,199.2
2013,13,197,181.4
2013,13,,130.9
2013,17,107,198.1
2013,17,115,192.7
2013,17,123,191.2
2013,17,125,163.3
2013,17,113,188.6
2013,17,,195.2
2013,17,143,180.5
2013,17,175,192.4
2013,17,179,177.1
2013,17,203,192.3
2013,17,19,168.1
2013,17,53,164
2013,17,75,174.4
2013,17,91,172.1
2013,17,105,179.1
2013,17,147,187.4
2013,17,183,176.9
2013,17,25,153.5
2013,17,29,182.2
2013,17,33,154.1
2013,17,35,171.6
2013,17,41,187.1
2013,17,45,186.4
2013,17,49,172.4
2013,17,51,161.8
2013,17,79,151
2013,17,121,159.7
2013,17,139,181.1
2013,17,,157.4
2013,17,159,147.7
2013,17,173,178.2
2013,17,7,179.9
2013,17,37,193.8
2013,17,63,192.2
2013,17,89,191.7
2013,17,93,182.2
2013,17,99,186.8
2013,17,97,153.7
2013,17,111,160.6
2013,17,,154.3
2013,17,197,149.1
2013,17,11,185.9
2013,17,15,199.6
2013,17,73,184.5
2013,17,85,175.5
2013,17,103,171.3
2013,17,131,177.1
2013,17,141,189.6
2013,17,155,187.2
2013,17,161,182.3
2013,17,177,182
2013,17,195,179.8
2013,17,201,173.2
2013,17,47,154.2
2013,17,55,164.3
2013,17,59,188.7
2013,17,65,175.1
2013,17,81,153
2013,17,127,170.7
2013,17,,150.8
2013,17,165,171.3
2013,17,185,161.5
2013,17,191,154
2013,17,193,187.1
2013,17,27,162.2
2013,17,77,172.7
2013,17,87,154.4
2013,17,133,147
2013,17,,152.9
2013,17,145,136.1
2013,17,153,169.9
2013,17,163,158.5
2013,17,181,162.3
2013,17,189,160.6
2013,17,199,173.5
2013,17,1,153.3
2013,17,9,176.2
2013,17,57,171.4
2013,17,67,178.5
2013,17,71,176
2013,17,95,191
2013,17,109,187.8
2013,17,169,169
2013,17,187,186.9
2013,17,17,184.1
2013,17,21,199.8
2013,17,61,167.4
2013,17,83,182.9
2013,17,117,170.5
2013,17,119,164.4
2013,17,135,182.9
2013,17,137,191.2
2013,17,,159.8
2013,17,149,164.3
2013,17,167,198.2
2013,17,171,168.2
2013,18,5,176.6
2013,18,11,189.8
2013,18,23,191.5
2013,18,31,183.2
2013,18,53,181.1
2013,18,57,173.6
2013,18,59,173.7
2013,18,63,183.6
2013,18,81,172.9
2013,18,95,181.1
2013,18,109,179.8
2013,18,,189.2
2013,18,139,193.6
2013,18,145,178.8
2013,18,159,191.2
2013,18,9,172.5
2013,18,35,174.3
2013,18,41,172.2
2013,18,,179.1
2013,18,135,171.3
2013,18,161,211.5
2013,18,177,177.3
2013,18,15,197.1
2013,18,17,192.3
2013,18,39,180.4
2013,18,49,179
2013,18,85,176.7
2013,18,99,171
2013,18,103,174.7
2013,18,141,157.9
2013,18,169,178.8
2013,18,1,176.7
2013,18,3,180.7
2013,18,33,167.7
2013,18,69,191.7
2013,18,87,154.4
2013,18,113,164.1
2013,18,,179.9
2013,18,183,181
2013,18,7,181.1
2013,18,73,179.9
2013,18,91,150.4
2013,18,89,155
2013,18,111,174.1
2013,18,127,177.8
2013,18,131,163
2013,18,149,161.7
2013,18,181,184.1
2013,18,61,168
2013,18,71,148.8
2013,18,105,185.5
2013,18,117,181.4
2013,18,,153.6
2013,18,175,146.1
2013,18,19,161.2
2013,18,29,145.8
2013,18,47,179.2
2013,18,79,156.4
2013,18,,147.8
2013,18,137,170.2
2013,18,143,164.5
2013,18,27,182.9
2013,18,37,180.5
2013,18,51,177
2013,18,83,180.2
2013,18,,156
2013,18,125,169.1
2013,18,129,193
2013,18,147,184.7
2013,18,163,179.7
2013,18,173,183.6
2013,18,21,154.7
2013,18,45,183.5
2013,18,107,195.9
2013,18,119,148.6
2013,18,121,173.1
2013,18,133,182.7
2013,18,157,185.1
2013,18,165,185.6
2013,18,167,159.8
2013,18,171,184.4
2013,19,15,154.2
2013,19,49,145.3
2013,19,75,180.8
2013,19,79,135
2013,19,83,156.6
2013,19,99,158.8
2013,19,127,163.2
2013,19,153,143.6
2013,19,157,158.5
2013,19,169,137.2
2013,19,171,158.7
2013,19,187,137.6
2013,19,11,163.7
2013,19,31,169.7
2013,19,45,185.6
2013,19,95,165.9
2013,19,97,173.2
2013,19,103,181.1
2013,19,105,179.3
2013,19,113,178.6
2013,19,139,158.3
2013,19,163,167.8
2013,19,23,179.2
2013,19,33,163.1
2013,19,67,170
2013,19,69,179.6
2013,19,81,169.9
2013,19,91,155.4
2013,19,109,167.7
2013,19,131,164.1
2013,19,189,149.1
2013,19,195,150.7
2013,19,197,168.8
2013,19,5,162.1
2013,19,13,166.1
2013,19,17,175.1
2013,19,19,168.8
2013,19,37,171.8
2013,19,43,181.2
2013,19,55,184.7
2013,19,61,196
2013,19,65,181.2
2013,19,89,159.1
2013,19,191,181.8
2013,19,21,160.5
2013,19,35,185.1
2013,19,41,167.2
2013,19,59,162.4
2013,19,63,166.4
2013,19,119,190.5
2013,19,141,195.3
2013,19,143,182
2013,19,147,168.8
2013,19,149,188.9
2013,19,151,163.8
2013,19,167,194.1
2013,19,7,109.1
2013,19,39,126.5
2013,19,53,131.2
2013,19,117,117.9
2013,19,121,140.9
2013,19,125,156.4
2013,19,135,115.3
2013,19,159,121.1
2013,19,175,137
2013,19,181,146.7
2013,19,185,125.1
2013,19,51,146.7
2013,19,57,165.4
2013,19,87,160.4
2013,19,101,145.5
2013,19,107,156.7
2013,19,111,144.1
2013,19,115,158.5
2013,19,123,168.6
2013,19,177,144.1
2013,19,179,150.4
2013,19,183,159
2013,19,1,137.8
2013,19,3,147.6
2013,19,29,159.5
2013,19,71,159.9
2013,19,129,171
2013,19,137,154
2013,19,145,154.5
2013,19,155,179.4
2013,19,173,136.2
2013,19,9,157.1
2013,19,25,132.6
2013,19,27,136.5
2013,19,47,157.8
2013,19,73,137.9
2013,19,77,130.1
2013,19,85,177.1
2013,19,93,177.7
2013,19,133,175.2
2013,19,161,142.6
2013,19,165,182.6
2013,19,193,164.2
2013,20,9,161.1
2013,20,115,94.1
2013,20,113,115.7
2013,20,,107.7
2013,20,159,126.8
2013,20,165,111.8
2013,20,169,124.8
2013,20,3,88.3
2013,20,17,85.5
2013,20,31,91.5
2013,20,45,127.4
2013,20,59,101.4
2013,20,61,137.1
2013,20,111,105.1
2013,20,121,100.1
2013,20,127,110.8
2013,20,139,108.5
2013,20,,110.3
2013,20,177,129.5
2013,20,29,151.4
2013,20,123,128
2013,20,141,102.4
2013,20,,119.4
2013,20,143,129.3
2013,20,147,74.6
2013,20,157,144.6
2013,20,163,52.5
2013,20,201,114.2
2013,20,5,129.1
2013,20,13,171.5
2013,20,43,171.3
2013,20,85,119.6
2013,20,87,121.9
2013,20,117,133.9
2013,20,131,148.6
2013,20,,116.3
2013,20,149,150.7
2013,20,161,127.1
2013,20,39,39.4
2013,20,65,69
2013,20,,80.4
2013,20,153,56.1
2013,20,179,102.3
2013,20,181,122.8
2013,20,193,90.2
2013,20,33,127
2013,20,47,185.5
2013,20,77,68.3
2013,20,79,110.9
2013,20,95,133.4
2013,20,97,183.3
2013,20,,129.6
2013,20,145,158.3
2013,20,173,119.9
2013,20,185,160.7
2013,20,1,100.1
2013,20,11,86.4
2013,20,15,78.4
2013,20,21,71.4
2013,20,35,93.6
2013,20,37,65.6
2013,20,73,84.3
2013,20,99,74.3
2013,20,125,76.2
2013,20,133,76.5
2013,20,,80.3
2013,20,205,71.8
2013,20,57,177
2013,20,67,192.3
2013,20,69,212.3
2013,20,75,106.8
2013,20,81,186
2013,20,93,167.6
2013,20,119,211.9
2013,20,129,185
2013,20,,184.5
2013,20,187,183.8
2013,20,189,198.5
2013,20,63,68.8
2013,20,101,136.9
2013,20,135,90.3
2013,20,,78.9
2013,20,199,100.2
2013,20,203,125.9
2013,21,11,128.9
2013,21,17,170.1
2013,21,21,179
2013,21,49,173.6
2013,21,67,165.6
2013,21,69,146
2013,21,79,148.5
2013,21,97,168
2013,21,113,150.6
2013,21,137,159.2
2013,21,161,145.2
2013,21,167,158.2
2013,21,173,126.3
2013,21,,162.9
2013,21,209,170.7
2013,21,211,190.8
2013,21,215,175
2013,21,239,158.2
2013,21,1,144.6
2013,21,9,176.8
2013,21,27,141.4
2013,21,29,145.5
2013,21,31,172.5
2013,21,45,157.9
2013,21,61,158.6
2013,21,87,150.3
2013,21,93,171
2013,21,99,153.7
2013,21,155,156.9
2013,21,163,166.5
2013,21,,161.2
2013,21,207,140
2013,21,227,172.7
2013,21,43,117
2013,21,51,122.3
2013,21,65,145.6
2013,21,89,139.8
2013,21,121,125.5
2013,21,125,132.3
2013,21,135,142.2
2013,21,175,110
2013,21,,125.6
2013,21,199,160.1
2013,21,203,147.7
2013,21,205,154.8
2013,21,231,191.5
2013,21,235,121.9
2013,21,33,173
2013,21,47,179.1
2013,21,55,165
2013,21,59,175.5
2013,21,91,177.6
2013,21,101,173.8
2013,21,107,170
2013,21,141,167.7
2013,21,149,194
2013,21,177,145.1
2013,21,183,183
2013,21,213,181.9
2013,21,219,175
2013,21,225,183.8
2013,21,233,176.3
2013,21,15,145.1
2013,21,37,144.4
2013,21,81,130.3
2013,21,103,168.1
2013,21,117,139.8
2013,21,185,145.5
2013,21,,151.4
2013,21,187,167.7
2013,21,191,163.6
2013,21,7,159.5
2013,21,35,161.3
2013,21,39,169.7
2013,21,83,162.2
2013,21,105,179.6
2013,21,157,152.8
2013,21,145,178.2
2013,21,,164.9
2013,21,221,169.9
2013,22,9,176.4
2013,22,25,170.7
2013,22,29,168.8
2013,22,,158.5
2013,22,77,191.9
2013,22,79,183
2013,22,97,173.3
2013,22,35,179.8
2013,22,41,190.6
2013,22,65,163.6
2013,22,67,173.1
2013,22,83,176.4
2013,22,107,169.4
2013,22,123,168.1
2013,22,17,140.6
2013,22,,149.2
2013,22,69,168.4
2013,24,19,167.4
2013,24,39,148.4
2013,24,45,127.1
2013,24,47,163.1
2013,24,5,168.6
2013,24,13,157.4
2013,24,21,154.2
2013,24,25,165.9
2013,24,27,176.9
2013,24,31,161
2013,24,43,147.1
2013,24,3,163.8
2013,24,,128.6
2013,24,33,145.8
2013,24,11,157.1
2013,24,15,151.3
2013,24,29,175
2013,24,35,164
2013,24,41,158.6
2013,24,1,133.3
2013,24,23,152.2
2013,26,51,123.2
2013,26,57,146.9
2013,26,73,145.2
2013,26,107,133.9
2013,26,111,151
2013,26,117,143.1
2013,26,,117.5
2013,26,11,127.7
2013,26,17,145.6
2013,26,63,172.4
2013,26,145,147.4
2013,26,151,172.2
2013,26,157,157.1
2013,26,9,100
2013,26,19,105
2013,26,29,132.7
2013,26,55,89.9
2013,26,79,104
2013,26,89,97.7
2013,26,,127.9
2013,26,165,54.5
2013,26,15,165
2013,26,23,164.1
2013,26,25,155.8
2013,26,37,140.2
2013,26,45,170.8
2013,26,59,168.7
2013,26,65,161.5
2013,26,67,163
2013,26,75,156.4
2013,26,155,155.5
2013,26,149,157
2013,26,49,141.3
2013,26,87,150.7
2013,26,91,181.5
2013,26,93,153.2
2013,26,99,152.5
2013,26,115,152.8
2013,26,125,153.3
2013,26,147,151.5
2013,26,161,155.7
2013,26,163,130
2013,26,5,156.7
2013,26,21,151.5
2013,26,27,160.8
2013,26,77,178.8
2013,26,81,154.2
2013,26,139,145.9
2013,26,159,156.5
2013,26,85,100
2013,26,105,126.2
2013,26,121,128.3
2013,26,123,115.7
2013,26,127,130.3
2013,27,9,94.7
2013,27,19,153.6
2013,27,67,168.8
2013,27,85,161.2
2013,27,93,154.4
2013,27,97,87.4
2013,27,129,173.4
2013,27,139,163.4
2013,27,141,132.3
2013,27,143,160.9
2013,27,145,133.5
2013,27,153,94.5
2013,27,159,111.1
2013,27,171,129.7
2013,27,1,74.2
2013,27,3,104.9
2013,27,17,156.1
2013,27,25,125.3
2013,27,53,154.7
2013,27,59,112.1
2013,27,95,105.7
2013,27,,81.1
2013,27,115,125.5
2013,27,163,129
2013,27,7,126.7
2013,27,57,146.2
2013,27,71,143
2013,27,,103.9
2013,27,,115
2013,27,5,128.1
2013,27,27,138.2
2013,27,87,131.8
2013,27,89,130.8
2013,27,107,119.9
2013,27,,133.2
2013,27,119,120.4
2013,27,125,121.6
2013,27,135,139
2013,27,13,185.2
2013,27,15,170.8
2013,27,43,176
2013,27,47,157.8
2013,27,79,164.2
2013,27,91,187.8
2013,27,103,174
2013,27,131,168.5
2013,27,147,157.4
2013,27,161,171.6
2013,27,165,189.9
2013,27,37,158
2013,27,39,164
2013,27,45,171.9
2013,27,49,181.5
2013,27,55,153
2013,27,99,154.5
2013,27,109,175.3
2013,27,157,174.1
2013,27,169,173.6
2013,27,33,170.5
2013,27,63,175.2
2013,27,81,157.8
2013,27,83,150.1
2013,27,101,176.2
2013,27,105,168.8
2013,27,117,165
2013,27,127,166.5
2013,27,133,180.1
2013,27,11,143.1
2013,27,23,175.6
2013,27,41,141
2013,27,51,160.3
2013,27,73,169.7
2013,27,111,140.2
2013,27,121,150.9
2013,27,149,158.7
2013,27,151,163.3
2013,27,155,145.8
2013,27,167,133.9
2013,27,173,171.7
2013,28,15,174.9
2013,28,51,189.5
2013,28,89,123.5
2013,28,,160.6
2013,28,121,139.5
2013,28,155,163.1
2013,28,17,124.7
2013,28,87,177.8
2013,28,95,123.1
2013,28,103,171
2013,28,,124.2
2013,28,53,185
2013,28,55,173
2013,28,83,184.1
2013,28,125,189
2013,28,133,180
2013,28,151,187
2013,28,163,171
2013,28,9,159.1
2013,28,13,150.2
2013,28,33,172
2013,28,43,146.7
2013,28,93,147.2
2013,28,,176.3
2013,28,107,173
2013,28,137,152.7
2013,28,81,106.3
2013,28,,123.9
2013,28,141,110
2013,28,,123.5
2013,28,39,102.3
2013,28,101,139
2013,28,,143.1
2013,28,21,154.4
2013,28,49,157.2
2013,28,,158.5
2013,28,11,177
2013,28,27,188.2
2013,28,,174.8
2013,28,135,176.9
2013,29,15,111
2013,29,19,131.9
2013,29,27,135
2013,29,51,136.1
2013,29,85,118.8
2013,29,105,109.2
2013,29,125,130
2013,29,131,122.9
2013,29,135,124.5
2013,29,141,126.2
2013,29,151,143.9
2013,29,,136.1
2013,29,159,126
2013,29,167,139.3
2013,29,195,153.4
2013,29,71,149.2
2013,29,73,123
2013,29,99,134.1
2013,29,139,122.6
2013,29,,137.4
2013,29,157,160.6
2013,29,183,153
2013,29,189,158.1
2013,29,186,163.3
2013,29,219,149.6
2013,29,1,126.2
2013,29,33,141.5
2013,29,41,114.1
2013,29,115,101.5
2013,29,117,99.8
2013,29,121,109.7
2013,29,,109.5
2013,29,175,118.2
2013,29,211,95.5
2013,29,7,124.3
2013,29,111,104.1
2013,29,137,123
2013,29,,118.3
2013,29,163,157.1
2013,29,173,148.2
2013,29,199,119.1
2013,29,205,97
2013,29,3,133.2
2013,29,5,165
2013,29,21,148.9
2013,29,25,90
2013,29,47,141.1
2013,29,49,133.4
2013,29,63,101.4
2013,29,87,182.3
2013,29,147,129.8
2013,29,,113
2013,29,177,141.1
2013,29,227,118.5
2013,29,17,153.5
2013,29,,131.6
2013,29,181,150.8
2013,29,215,134.4
2013,29,223,95
2013,29,225,125.8
2013,29,31,154.1
2013,29,69,192.4
2013,29,133,191.9
2013,29,143,175.7
2013,29,,174.3
2013,29,155,173.9
2013,29,207,185.1
2013,29,9,98.8
2013,29,57,88
2013,29,77,150
2013,29,109,88.3
2013,29,,95.7
2013,29,37,107.4
2013,29,39,77.2
2013,29,83,84.6
2013,29,95,142.3
2013,29,101,124.6
2013,29,107,161.5
2013,29,,82.6
2013,29,217,93.5
2013,30,,70
2013,30,,117.5
2013,30,101,97
2013,30,21,155
2013,30,,105.8
2013,30,83,140.3
2013,30,9,150
2013,30,,116.7
2013,30,103,171.4
2013,30,111,127.5
2013,30,17,130.7
2013,30,25,70.5
2013,30,,90.1
2013,30,79,130
2013,31,19,178.2
2013,31,41,168.3
2013,31,47,194.3
2013,31,77,180.8
2013,31,79,202.1
2013,31,93,172.3
2013,31,163,169
2013,31,175,165.9
2013,31,23,174.7
2013,31,25,150.3
2013,31,37,183.1
2013,31,53,191.8
2013,31,55,177.4
2013,31,81,201.2
2013,31,109,146
